amount,currency,transaction_type,merchant_category,merchant_id,merchant_risk_score,user_id,account_age_days,kyc_level,avg_txn_amount_7d,avg_txn_amount_30d,device_type,is_new_device,ip_address,ip_risk_score,geo_location,hour,day_of_week,txn_velocity_1h,txn_velocity_24h,failed_txn_count_24h,account_balance,post_txn_balance,balance_change_ratio,amount_to_balance_ratio,is_night_txn,high_velocity_flag,unusual_location_flag,Class
712.0,INR,UPI,luxury,M512,0.04,U3234,204,1,2037,2260,mobile,0,82.208.2.22,0.33,Kolkata,21,1,1,2,2,7357,6645.0,0.097,0.097,0,0,0,0
36337.7,INR,ATM,crypto,M671,0.79,U4211,58,3,3014,2773,tablet,1,145.186.139.138,0.91,Pune,1,3,14,18,5,37249,911.3,0.976,0.976,1,1,1,1
2847.88,INR,ATM,electronics,M494,0.37,U1963,436,1,2708,2446,tablet,0,187.216.159.90,0.24,Bangalore,12,0,3,20,0,35332,32484.12,0.081,0.081,0,0,0,0
5102.38,INR,ATM,gaming,M106,0.74,U4415,235,2,3505,3674,tablet,1,90.106.224.211,0.94,Hyderabad,3,5,11,30,7,6342,1239.62,0.805,0.805,1,1,1,1
41513.29,INR,netbanking,food,M812,0.68,U4753,659,1,4314,4191,tablet,1,215.69.196.235,0.91,Chennai,3,4,9,24,5,42675,1161.71,0.973,0.973,1,1,1,1
7560.09,INR,UPI,investment,M392,0.06,U1398,638,1,2306,2542,tablet,0,174.21.132.2,0.07,Mumbai,11,4,1,8,0,32459,24898.91,0.233,0.233,0,0,0,0
47002.9,INR,netbanking,food,M400,0.78,U3632,749,1,4483,4249,desktop,1,110.53.21.56,0.82,Bangalore,4,5,12,20,4,47966,963.1,0.98,0.98,1,1,1,1
28377.02,INR,card,investment,M164,0.98,U5851,693,3,4801,4977,tablet,1,135.24.247.229,0.86,Pune,3,4,9,14,3,30182,1804.98,0.94,0.94,1,1,1,0
24833.81,INR,card,luxury,M508,0.83,U3996,473,3,1140,1227,tablet,1,243.243.181.29,0.95,Delhi,0,0,13,14,7,28003,3169.19,0.887,0.887,1,1,1,1
2562.42,INR,card,electronics,M591,0.35,U1704,133,3,4913,5108,mobile,0,199.98.21.253,0.35,Kolkata,20,1,2,10,2,11879,9316.58,0.216,0.216,0,0,0,0
5502.24,INR,card,retail,M228,0.27,U1431,840,1,4143,4280,desktop,0,112.50.184.115,0.05,Mumbai,21,4,5,20,2,22774,17271.76,0.242,0.242,0,0,0,0
4977.84,INR,UPI,gaming,M247,0.03,U1292,70,1,4078,4031,tablet,0,103.160.75.36,0.13,Delhi,13,3,2,8,2,38193,33215.16,0.13,0.13,0,0,0,0
39683.05,INR,netbanking,travel,M238,0.66,U5867,935,3,3954,4235,mobile,1,24.35.145.115,0.95,Hyderabad,4,4,10,23,4,40633,949.95,0.977,0.977,1,1,1,1
3345.9,INR,netbanking,electronics,M796,0.39,U1145,605,1,1681,1592,mobile,0,162.181.254.9,0.27,Hyderabad,15,4,1,5,1,44002,40656.1,0.076,0.076,0,0,0,1
28477.35,INR,ATM,investment,M299,0.78,U5393,215,1,1085,924,desktop,1,162.99.168.137,0.78,Hyderabad,0,1,8,9,2,30675,2197.65,0.928,0.928,1,1,1,1
427.54,INR,netbanking,retail,M564,0.33,U3033,65,3,3655,3768,mobile,0,75.155.200.44,0.24,Delhi,11,0,3,21,2,6072,5644.46,0.07,0.07,0,0,0,0
19085.54,INR,card,food,M457,0.72,U5283,436,2,3664,3432,tablet,1,8.89.5.60,0.71,Mumbai,0,3,12,18,2,23203,4117.46,0.823,0.823,1,1,1,1
2260.35,INR,ATM,retail,M543,0.1,U2165,830,2,3030,3118,tablet,0,187.130.98.97,0.33,Delhi,14,4,4,18,2,32890,30629.65,0.069,0.069,0,0,0,0
9049.68,INR,card,investment,M180,0.83,U4500,641,1,3599,3703,desktop,1,134.22.234.58,0.92,Hyderabad,4,5,11,21,4,11281,2231.32,0.802,0.802,1,1,1,1
5978.16,INR,UPI,crypto,M116,0.35,U3050,948,2,1673,1731,tablet,0,158.244.189.35,0.34,Delhi,15,2,2,12,1,47108,41129.84,0.127,0.127,0,0,0,0
38712.08,INR,UPI,retail,M766,0.98,U3624,205,3,1749,1690,mobile,1,33.84.154.106,0.89,Pune,2,5,11,28,4,43696,4983.92,0.886,0.886,1,1,1,1
27036.09,INR,card,food,M438,0.65,U5378,422,1,2611,2337,tablet,1,126.31.114.206,0.77,Chennai,4,1,14,18,3,28026,989.91,0.965,0.965,1,1,1,1
4927.36,INR,netbanking,travel,M819,0.38,U1339,483,1,4346,4404,tablet,0,204.192.83.121,0.02,Hyderabad,21,3,4,20,2,25551,20623.64,0.193,0.193,0,0,0,1
35958.66,INR,netbanking,travel,M660,0.83,U4879,420,1,4067,4200,tablet,1,154.125.206.162,0.72,Mumbai,2,0,11,29,5,38248,2289.34,0.94,0.94,1,1,1,1
22107.36,INR,netbanking,investment,M138,0.68,U5632,882,2,1043,1168,tablet,1,182.8.11.203,0.9,Mumbai,3,1,12,22,4,27276,5168.64,0.811,0.811,1,1,1,1
36224.56,INR,netbanking,food,M722,0.71,U3973,742,2,2589,2516,tablet,1,175.129.226.147,0.82,Pune,3,5,10,18,2,39518,3293.44,0.917,0.917,1,1,1,1
3414.99,INR,ATM,electronics,M714,0.31,U1265,423,1,4969,5140,tablet,0,226.148.6.75,0.05,Pune,8,4,3,11,2,21269,17854.01,0.161,0.161,0,0,0,0
10542.52,INR,card,gaming,M558,0.12,U3424,330,3,3963,3736,desktop,0,28.187.98.68,0.33,Hyderabad,13,2,2,15,1,35252,24709.48,0.299,0.299,0,0,0,1
3820.06,INR,netbanking,electronics,M525,0.31,U2262,348,3,4774,5051,desktop,0,94.187.36.191,0.05,Delhi,8,4,3,10,1,18938,15117.94,0.202,0.202,0,0,0,0
1776.52,INR,netbanking,food,M193,0.01,U2771,457,3,2753,2547,tablet,0,223.9.113.184,0.26,Bangalore,8,4,5,18,0,11636,9859.48,0.153,0.153,0,0,0,0
38857.55,INR,UPI,retail,M946,0.69,U4511,286,3,1089,1196,tablet,1,85.215.128.25,0.91,Kolkata,0,2,13,26,3,41480,2622.45,0.937,0.937,1,1,1,1
2122.5,INR,ATM,retail,M118,0.15,U1271,118,1,1368,1534,mobile,0,153.52.131.0,0.39,Kolkata,15,2,4,15,1,25630,23507.5,0.083,0.083,0,0,0,0
1014.48,INR,UPI,luxury,M876,0.37,U1696,468,3,2665,2467,desktop,0,118.77.140.26,0.38,Mumbai,19,0,2,19,2,13411,12396.52,0.076,0.076,0,0,0,0
5986.79,INR,card,gaming,M138,0.11,U1747,238,3,2330,2112,desktop,0,119.232.58.168,0.36,Pune,14,5,3,11,1,36459,30472.21,0.164,0.164,0,0,0,0
2554.98,INR,UPI,gaming,M455,0.02,U1244,435,1,3595,3407,mobile,0,143.111.90.117,0.22,Bangalore,13,2,1,16,1,37133,34578.02,0.069,0.069,0,0,0,0
4904.59,INR,card,food,M528,0.29,U1317,298,1,746,480,mobile,0,38.248.21.163,0.26,Delhi,15,4,2,19,1,33348,28443.41,0.147,0.147,0,0,0,0
4864.33,INR,card,retail,M400,0.34,U1476,971,3,2589,2561,desktop,0,85.156.73.92,0.32,Chennai,20,4,4,16,1,33195,28330.67,0.147,0.147,0,0,0,0
1991.23,INR,ATM,crypto,M699,0.1,U3032,96,2,2666,2633,tablet,0,111.94.127.122,0.2,Pune,8,4,5,11,2,19461,17469.77,0.102,0.102,0,0,0,0
3248.14,INR,UPI,electronics,M526,0.0,U1957,712,1,1094,863,desktop,0,62.154.55.2,0.1,Bangalore,14,2,1,2,1,23236,19987.86,0.14,0.14,0,0,0,0
19247.27,INR,netbanking,travel,M785,0.8,U4816,858,2,3428,3405,mobile,1,101.219.250.168,0.83,Chennai,0,5,14,23,7,22447,3199.73,0.857,0.857,1,1,1,0
11636.64,INR,netbanking,retail,M516,0.31,U1813,119,3,1842,1987,tablet,0,193.185.195.187,0.02,Hyderabad,14,1,4,13,1,45811,34174.36,0.254,0.254,0,0,0,0
20548.79,INR,card,luxury,M401,0.81,U5532,894,1,4856,4749,tablet,1,38.246.225.241,0.76,Pune,0,0,9,14,4,23005,2456.21,0.893,0.893,1,1,1,1
11406.02,INR,UPI,retail,M810,0.3,U2914,855,2,1047,1330,mobile,0,87.0.25.206,0.08,Kolkata,16,1,2,8,0,41461,30054.98,0.275,0.275,0,0,0,0
28155.7,INR,ATM,gaming,M723,0.6,U5602,327,1,4162,4302,mobile,1,223.232.50.49,0.74,Kolkata,3,2,13,28,6,34845,6689.3,0.808,0.808,1,1,1,1
14680.94,INR,ATM,retail,M249,0.96,U4487,367,2,907,853,mobile,1,23.228.64.85,0.88,Hyderabad,0,3,9,19,3,15123,442.06,0.971,0.971,1,1,1,1
1878.05,INR,netbanking,electronics,M534,0.24,U2297,343,2,667,477,desktop,0,64.43.225.15,0.17,Hyderabad,21,3,1,15,0,19331,17452.95,0.097,0.097,0,0,0,0
23121.97,INR,netbanking,electronics,M581,0.99,U5030,862,2,4168,4298,mobile,1,207.249.69.210,0.96,Hyderabad,3,2,10,24,4,26377,3255.03,0.877,0.877,1,1,1,1
9829.89,INR,ATM,luxury,M158,0.17,U2804,260,2,2925,2858,mobile,0,253.89.48.207,0.27,Bangalore,20,0,2,14,1,40891,31061.11,0.24,0.24,0,0,0,0
1487.96,INR,ATM,investment,M559,0.34,U1758,481,1,2820,3061,desktop,0,187.108.26.130,0.32,Chennai,15,4,3,22,0,5364,3876.04,0.277,0.277,0,0,0,0
5749.2,INR,card,investment,M789,0.36,U1250,503,2,2062,2241,tablet,0,74.16.11.4,0.04,Hyderabad,21,0,1,3,1,36609,30859.8,0.157,0.157,0,0,0,1
2770.78,INR,netbanking,luxury,M431,0.36,U3461,565,2,1102,1320,tablet,0,240.210.170.121,0.02,Chennai,10,1,3,20,2,29258,26487.22,0.095,0.095,0,0,0,0
6801.25,INR,card,investment,M103,0.01,U1545,728,1,1668,1721,tablet,0,158.117.206.248,0.0,Kolkata,8,2,3,18,2,34627,27825.75,0.196,0.196,0,0,0,0
12120.33,INR,UPI,food,M986,0.98,U4241,162,1,3304,3152,mobile,1,128.80.228.69,0.78,Pune,4,4,13,18,4,13443,1322.67,0.902,0.902,1,1,1,1
9574.48,INR,netbanking,gaming,M817,0.25,U1738,829,1,2084,2142,desktop,0,86.149.140.193,0.37,Bangalore,16,2,1,8,2,46989,37414.52,0.204,0.204,0,0,0,0
1384.84,INR,ATM,luxury,M325,0.25,U1310,365,1,2476,2278,tablet,0,23.41.46.8,0.05,Kolkata,8,3,3,16,2,10477,9092.16,0.132,0.132,0,0,0,0
17815.14,INR,UPI,retail,M634,0.81,U4780,649,1,2767,2759,mobile,1,98.95.108.172,0.83,Chennai,4,3,8,21,7,18492,676.86,0.963,0.963,1,1,1,1
31337.19,INR,card,food,M624,0.95,U3941,743,2,4471,4680,mobile,1,14.108.132.117,0.77,Delhi,1,2,12,31,5,32199,861.81,0.973,0.973,1,1,1,1
5412.33,INR,card,crypto,M522,0.12,U2131,937,1,964,1217,desktop,0,107.118.41.47,0.21,Bangalore,20,2,2,4,1,20088,14675.67,0.269,0.269,0,0,0,0
2154.85,INR,ATM,gaming,M834,0.3,U2449,81,1,4289,4115,mobile,0,92.0.69.224,0.13,Pune,18,2,3,8,1,19856,17701.15,0.109,0.109,0,0,0,0
26398.45,INR,UPI,investment,M761,0.89,U5919,682,1,1947,1755,desktop,1,61.89.94.67,0.76,Delhi,3,1,12,19,2,31968,5569.55,0.826,0.826,1,1,1,1
5708.0,INR,UPI,gaming,M720,0.2,U1015,168,3,4575,4696,tablet,0,31.200.46.189,0.02,Kolkata,17,5,4,19,0,20997,15289.0,0.272,0.272,0,0,0,0
35580.11,INR,netbanking,food,M208,0.65,U4232,78,1,3798,4013,desktop,1,7.86.107.166,0.9,Delhi,1,1,9,27,4,37739,2158.89,0.943,0.943,1,1,1,1
7003.53,INR,ATM,crypto,M912,0.87,U3769,405,3,781,529,desktop,1,248.36.84.127,0.9,Bangalore,0,4,13,32,7,8036,1032.47,0.872,0.872,1,1,1,1
17827.49,INR,ATM,food,M914,0.99,U4468,940,1,1809,1789,mobile,1,135.16.154.177,1.0,Bangalore,0,0,8,20,3,20772,2944.51,0.858,0.858,1,1,1,1
1050.65,INR,card,investment,M860,0.34,U1920,490,2,2564,2415,desktop,0,86.167.208.73,0.1,Bangalore,15,2,3,17,1,8732,7681.35,0.12,0.12,0,0,0,0
40456.8,INR,netbanking,crypto,M745,0.79,U4029,576,1,3572,3719,tablet,1,19.112.179.73,0.79,Kolkata,0,0,10,20,2,47133,6676.2,0.858,0.858,1,1,1,1
652.87,INR,UPI,investment,M199,0.06,U2372,353,2,573,348,desktop,0,38.103.209.125,0.11,Delhi,9,2,2,21,1,35907,35254.13,0.018,0.018,0,0,0,0
45833.98,INR,UPI,retail,M864,0.71,U4587,645,3,2866,2903,mobile,1,100.113.241.152,0.83,Chennai,1,2,8,10,6,47845,2011.02,0.958,0.958,1,1,1,1
9431.2,INR,card,electronics,M880,0.91,U3544,789,2,2324,2103,mobile,1,189.240.32.114,0.98,Bangalore,1,1,13,27,5,10369,937.8,0.91,0.91,1,1,1,1
40678.69,INR,UPI,electronics,M965,0.92,U4598,549,2,4889,4716,mobile,1,189.82.74.107,0.85,Chennai,2,3,14,20,6,47894,7215.31,0.849,0.849,1,1,1,1
2938.69,INR,UPI,crypto,M848,0.01,U1038,703,1,4308,4074,mobile,0,240.24.157.91,0.14,Kolkata,16,5,1,3,0,26960,24021.31,0.109,0.109,0,0,0,0
6119.87,INR,netbanking,investment,M335,0.04,U1363,541,1,2707,2467,desktop,0,166.188.95.217,0.04,Hyderabad,8,2,3,15,0,30982,24862.13,0.198,0.198,0,0,0,0
38807.85,INR,card,travel,M261,0.9,U5101,921,2,4450,4408,desktop,1,131.231.52.100,0.9,Kolkata,4,0,14,17,6,40498,1690.15,0.958,0.958,1,1,1,1
1066.82,INR,netbanking,retail,M477,0.02,U1182,55,2,1029,1226,desktop,0,37.183.242.27,0.21,Delhi,13,0,2,17,0,8134,7067.18,0.131,0.131,0,0,0,0
37573.25,INR,UPI,gaming,M420,0.65,U4033,91,2,1453,1212,tablet,1,217.87.224.32,0.78,Hyderabad,1,1,10,18,5,42114,4540.75,0.892,0.892,1,1,1,1
21717.93,INR,card,luxury,M297,0.91,U3983,150,3,551,306,desktop,1,143.79.166.238,0.87,Mumbai,2,0,14,17,5,23163,1445.07,0.938,0.938,1,1,1,1
1058.68,INR,card,gaming,M802,0.23,U2194,706,1,4839,5117,mobile,0,128.242.189.179,0.07,Chennai,16,5,4,12,1,6330,5271.32,0.167,0.167,0,0,0,0
30800.28,INR,card,investment,M715,0.69,U3852,48,3,3839,3994,mobile,1,117.84.165.238,0.99,Kolkata,2,3,12,29,6,36127,5326.72,0.853,0.853,1,1,1,1
21643.87,INR,ATM,luxury,M785,0.95,U5542,314,1,849,1136,mobile,1,46.129.118.99,0.96,Mumbai,3,0,11,28,5,25888,4244.13,0.836,0.836,1,1,1,1
4671.37,INR,card,crypto,M110,0.29,U2121,365,2,1798,1875,desktop,0,107.69.8.71,0.05,Hyderabad,18,5,4,23,1,18429,13757.63,0.253,0.253,0,0,0,0
2068.79,INR,netbanking,food,M732,0.24,U3235,234,1,1343,1168,mobile,0,1.91.140.6,0.36,Chennai,9,3,1,19,2,7057,4988.21,0.293,0.293,0,0,0,1
20706.19,INR,UPI,retail,M882,0.62,U3667,727,2,4424,4687,mobile,1,27.107.160.130,0.81,Delhi,2,5,11,17,3,24185,3478.81,0.856,0.856,1,1,1,1
20080.62,INR,ATM,food,M164,0.74,U4699,461,2,1607,1318,desktop,1,3.92.196.128,0.72,Delhi,1,5,11,15,3,22450,2369.38,0.894,0.894,1,1,1,0
27109.98,INR,card,luxury,M443,0.88,U4223,869,3,4873,4776,desktop,1,170.3.7.242,0.73,Kolkata,2,2,12,20,2,30963,3853.02,0.876,0.876,1,1,1,1
8483.44,INR,ATM,food,M849,0.1,U2182,208,3,3153,2990,desktop,0,24.234.145.98,0.1,Pune,12,4,5,23,1,47166,38682.56,0.18,0.18,0,0,0,0
12533.71,INR,UPI,gaming,M814,0.77,U5184,165,1,3490,3572,mobile,1,213.176.244.221,0.74,Bangalore,0,4,9,23,3,15237,2703.29,0.823,0.823,1,1,1,1
38725.35,INR,netbanking,food,M143,0.62,U5293,751,1,1084,904,mobile,1,219.77.86.104,0.99,Chennai,2,5,10,12,4,43531,4805.65,0.89,0.89,1,1,1,1
1611.82,INR,UPI,electronics,M792,0.21,U1614,469,1,1747,1656,mobile,0,94.214.118.137,0.11,Kolkata,18,0,3,12,2,10085,8473.18,0.16,0.16,0,0,0,0
13706.06,INR,card,crypto,M993,0.8,U5908,789,3,2983,3002,desktop,1,123.154.238.123,0.9,Bangalore,0,3,8,10,5,14591,884.94,0.939,0.939,1,1,1,1
2870.57,INR,UPI,electronics,M740,0.21,U2466,155,1,3263,3172,mobile,0,76.90.24.114,0.16,Chennai,11,2,4,23,1,43785,40914.43,0.066,0.066,0,0,0,0
1087.56,INR,card,crypto,M990,0.08,U1401,807,1,4595,4426,mobile,0,185.197.7.96,0.03,Chennai,15,4,4,17,2,38513,37425.44,0.028,0.028,0,0,0,1
29607.13,INR,card,luxury,M111,0.93,U4042,524,2,2239,2215,desktop,1,129.211.71.77,0.95,Mumbai,4,0,9,26,3,36084,6476.87,0.821,0.821,1,1,1,1
2146.55,INR,ATM,retail,M486,0.08,U1934,905,2,4057,3772,mobile,0,10.106.251.172,0.14,Chennai,14,3,1,18,0,18355,16208.45,0.117,0.117,0,0,0,0
1496.26,INR,netbanking,crypto,M546,0.12,U3419,271,3,2708,2493,mobile,0,228.213.32.60,0.12,Delhi,12,0,1,9,0,10721,9224.74,0.14,0.14,0,0,0,0
27487.81,INR,card,gaming,M458,1.0,U5860,238,2,3580,3341,tablet,1,73.250.216.39,0.86,Hyderabad,0,2,9,26,3,33011,5523.19,0.833,0.833,1,1,1,1
34006.72,INR,netbanking,food,M258,0.72,U5910,589,1,4550,4633,mobile,1,185.241.5.222,0.81,Mumbai,4,0,12,16,3,40787,6780.28,0.834,0.834,1,1,1,1
37159.17,INR,UPI,gaming,M397,0.86,U3641,45,1,1494,1702,mobile,1,80.252.35.53,0.72,Pune,0,0,11,23,2,40964,3804.83,0.907,0.907,1,1,1,0
40484.44,INR,card,retail,M509,0.89,U5017,735,3,2102,1950,mobile,1,23.185.182.41,0.81,Mumbai,2,0,12,23,4,44417,3932.56,0.911,0.911,1,1,1,1
1112.88,INR,ATM,food,M893,0.37,U1726,764,1,3929,3638,desktop,0,250.237.21.164,0.05,Delhi,8,3,4,11,2,23641,22528.12,0.047,0.047,0,0,0,0
709.63,INR,netbanking,luxury,M283,0.1,U1826,378,2,1921,1655,tablet,0,246.7.151.83,0.34,Mumbai,9,0,2,14,1,16789,16079.37,0.042,0.042,0,0,0,0
1302.3,INR,netbanking,retail,M351,0.18,U2521,681,2,2443,2173,desktop,0,222.178.130.81,0.29,Delhi,9,1,4,5,1,26545,25242.7,0.049,0.049,0,0,0,0
8550.5,INR,netbanking,gaming,M924,0.82,U5856,528,1,1116,1204,mobile,1,188.67.85.198,0.95,Delhi,1,5,12,29,5,9741,1190.5,0.878,0.878,1,1,1,1
31092.53,INR,ATM,investment,M926,0.77,U3930,751,2,4398,4358,tablet,1,234.227.151.186,0.73,Chennai,3,4,12,27,5,35044,3951.47,0.887,0.887,1,1,1,1
4692.27,INR,card,luxury,M495,0.39,U1136,797,1,2609,2496,desktop,0,54.59.168.124,0.38,Chennai,10,3,5,6,2,48466,43773.73,0.097,0.097,0,0,0,0
40538.6,INR,UPI,travel,M228,0.67,U4590,973,3,1732,1740,mobile,1,86.44.134.251,0.85,Kolkata,2,5,13,25,6,49710,9171.4,0.816,0.816,1,1,1,0
6057.1,INR,netbanking,gaming,M870,0.18,U1628,738,3,1633,1792,desktop,0,119.180.226.74,0.07,Kolkata,11,2,2,8,1,25365,19307.9,0.239,0.239,0,0,0,0
1196.9,INR,ATM,investment,M504,0.24,U1334,688,2,2298,2226,mobile,0,37.225.39.147,0.09,Hyderabad,10,4,1,4,2,5171,3974.1,0.231,0.231,0,0,0,0
3259.97,INR,netbanking,food,M108,0.37,U1390,443,3,1506,1532,mobile,0,37.131.107.70,0.04,Delhi,8,2,1,11,1,13258,9998.03,0.246,0.246,0,0,0,0
27261.67,INR,UPI,investment,M508,0.73,U5387,198,1,2342,2227,desktop,1,229.96.249.239,0.78,Chennai,3,0,13,17,7,30158,2896.33,0.904,0.904,1,1,1,1
34658.29,INR,ATM,retail,M162,0.9,U5904,883,2,1956,2145,desktop,1,90.219.120.39,0.75,Mumbai,1,2,11,20,7,37394,2735.71,0.927,0.927,1,1,1,1
14675.08,INR,ATM,crypto,M197,0.68,U4832,689,3,3731,3672,mobile,1,217.169.128.88,0.95,Hyderabad,2,0,8,27,3,15752,1076.92,0.932,0.932,1,1,1,1
5101.6,INR,UPI,luxury,M335,0.39,U2817,723,3,3196,3166,desktop,0,189.138.23.9,0.39,Delhi,18,0,3,12,0,24773,19671.4,0.206,0.206,0,0,0,0
927.58,INR,ATM,luxury,M941,0.34,U1400,376,2,2716,2784,desktop,0,94.59.8.214,0.09,Pune,12,0,5,19,1,9454,8526.42,0.098,0.098,0,0,0,0
10296.19,INR,card,crypto,M270,0.33,U1710,575,3,4994,4936,desktop,0,238.102.122.64,0.28,Hyderabad,11,3,1,12,0,41440,31143.81,0.248,0.248,0,0,0,0
771.76,INR,ATM,travel,M350,0.01,U2039,740,3,2268,2105,tablet,0,222.1.150.109,0.29,Pune,13,1,3,9,0,23552,22780.24,0.033,0.033,0,0,0,0
10526.79,INR,UPI,electronics,M979,0.81,U4989,502,3,1082,1011,desktop,1,140.181.27.238,0.93,Chennai,1,4,8,9,6,12211,1684.21,0.862,0.862,1,1,1,1
34765.63,INR,UPI,investment,M617,0.89,U4359,342,2,3970,3695,mobile,1,213.132.241.103,0.96,Pune,4,5,14,19,3,37315,2549.37,0.932,0.932,1,1,1,1
195.52,INR,ATM,travel,M312,0.05,U1046,591,3,4005,3990,tablet,0,11.110.74.53,0.06,Delhi,18,1,3,20,2,13266,13070.48,0.015,0.015,0,0,0,0
4287.22,INR,netbanking,gaming,M195,0.03,U2561,472,2,3674,3792,tablet,0,84.246.70.171,0.14,Chennai,15,5,1,11,1,35984,31696.78,0.119,0.119,0,0,0,0
41001.29,INR,ATM,food,M368,0.74,U5799,209,2,1789,1795,desktop,1,144.144.10.204,0.95,Hyderabad,1,0,11,21,3,49171,8169.71,0.834,0.834,1,1,1,1
32682.48,INR,netbanking,crypto,M236,0.79,U4642,129,1,3291,3493,mobile,1,57.47.106.134,0.72,Mumbai,3,2,12,26,3,38661,5978.52,0.845,0.845,1,1,1,1
38957.8,INR,card,investment,M664,0.91,U4726,44,3,4079,4282,desktop,1,73.250.83.170,0.79,Chennai,0,5,12,14,7,46585,7627.2,0.836,0.836,1,1,1,1
7964.11,INR,card,luxury,M939,0.63,U5982,427,2,3219,2981,tablet,1,108.142.218.91,0.9,Delhi,0,2,11,13,6,9592,1627.89,0.83,0.83,1,1,1,0
4138.32,INR,card,retail,M650,0.39,U2112,979,1,1684,1415,tablet,0,84.245.41.166,0.21,Mumbai,21,3,1,16,2,19205,15066.68,0.215,0.215,0,0,0,0
25121.68,INR,card,luxury,M715,0.76,U3513,248,1,3226,3023,mobile,1,10.77.237.23,0.94,Bangalore,3,2,13,20,4,28646,3524.32,0.877,0.877,1,1,1,1
17608.25,INR,ATM,retail,M562,0.83,U4608,704,3,3171,3116,mobile,1,54.13.100.247,0.94,Chennai,0,3,10,19,5,18648,1039.75,0.944,0.944,1,1,1,1
3668.74,INR,UPI,food,M788,0.06,U2223,137,2,2144,1853,desktop,0,121.149.112.53,0.12,Bangalore,15,4,1,13,1,37171,33502.26,0.099,0.099,0,0,0,0
25287.35,INR,card,retail,M531,0.65,U5060,995,2,2270,2131,mobile,1,153.163.235.188,0.75,Chennai,4,1,14,16,7,28556,3268.65,0.886,0.886,1,1,1,1
21640.84,INR,netbanking,luxury,M472,0.65,U4023,617,2,1072,1017,desktop,1,54.227.92.15,0.9,Hyderabad,1,0,10,17,4,26167,4526.16,0.827,0.827,1,1,1,1
2709.61,INR,UPI,travel,M667,0.33,U3421,646,2,1006,772,mobile,0,193.247.201.56,0.15,Kolkata,10,0,5,11,1,11029,8319.39,0.246,0.246,0,0,0,0
4688.99,INR,netbanking,luxury,M355,0.04,U2508,487,2,762,521,tablet,0,50.234.42.53,0.32,Mumbai,16,2,4,20,0,18293,13604.01,0.256,0.256,0,0,0,0
807.54,INR,ATM,retail,M614,0.38,U2750,374,3,2129,2319,tablet,0,17.178.134.63,0.03,Delhi,20,0,4,21,1,8628,7820.46,0.094,0.094,0,0,0,0
23137.82,INR,UPI,gaming,M726,0.84,U5837,934,1,4666,4629,desktop,1,35.38.43.203,0.74,Kolkata,3,0,12,27,5,27963,4825.18,0.827,0.827,1,1,1,1
31899.93,INR,card,travel,M128,0.82,U5096,241,1,3608,3512,mobile,1,14.180.94.0,0.98,Bangalore,0,3,10,17,3,33346,1446.07,0.957,0.957,1,1,1,1
2810.19,INR,ATM,crypto,M316,0.3,U2799,834,2,984,1269,mobile,0,213.239.133.242,0.26,Kolkata,16,3,1,14,0,33869,31058.81,0.083,0.083,0,0,0,0
609.13,INR,UPI,retail,M606,0.19,U1338,265,2,1766,1840,mobile,0,134.21.15.44,0.23,Bangalore,19,4,2,6,2,45729,45119.87,0.013,0.013,0,0,0,0
7694.79,INR,card,gaming,M332,0.18,U1215,589,1,2181,1960,desktop,0,98.243.0.223,0.25,Delhi,8,0,4,6,2,32320,24625.21,0.238,0.238,0,0,0,0
32841.99,INR,ATM,crypto,M151,0.86,U4663,151,3,2536,2246,tablet,1,245.146.8.64,0.86,Kolkata,0,5,9,17,2,36959,4117.01,0.889,0.889,1,1,1,1
822.6,INR,card,electronics,M588,0.32,U2341,637,3,3229,2936,mobile,0,37.175.171.223,0.27,Pune,14,1,4,16,1,10168,9345.4,0.081,0.081,0,0,0,0
9661.67,INR,card,investment,M693,0.33,U1011,353,1,4354,4314,desktop,0,116.252.182.42,0.12,Pune,21,5,4,21,0,45899,36237.33,0.21,0.21,0,0,0,0
4879.02,INR,card,investment,M516,0.05,U2520,532,2,1344,1150,mobile,0,138.4.146.171,0.1,Pune,16,2,2,15,1,47113,42233.98,0.104,0.104,0,0,0,0
22828.37,INR,card,luxury,M790,0.6,U4640,483,3,4492,4758,desktop,1,211.199.114.118,0.93,Mumbai,1,2,10,16,2,27092,4263.63,0.843,0.843,1,1,1,1
24365.78,INR,card,gaming,M405,0.68,U4937,462,3,822,622,tablet,1,36.173.13.122,0.83,Mumbai,4,0,8,12,4,27696,3330.22,0.88,0.88,1,1,1,1
37882.14,INR,netbanking,retail,M513,0.92,U5427,559,1,2194,1985,mobile,1,60.248.3.112,0.85,Delhi,4,0,11,15,7,45272,7389.86,0.837,0.837,1,1,1,1
9358.87,INR,UPI,gaming,M790,0.84,U4004,393,2,3642,3354,tablet,1,176.131.224.85,0.79,Mumbai,1,2,13,17,7,9650,291.13,0.97,0.97,1,1,1,1
14856.66,INR,card,retail,M948,0.85,U3864,40,1,4789,5006,tablet,1,167.160.24.53,0.97,Hyderabad,3,1,12,24,6,16977,2120.34,0.875,0.875,1,1,1,1
16128.36,INR,UPI,retail,M528,0.71,U4115,694,3,764,816,desktop,1,219.50.229.142,0.92,Kolkata,4,0,11,30,7,19088,2959.64,0.845,0.845,1,1,1,1
